subject,TR,BOLD,hemisphere,faces
115825,1066,"[12458.8046875  11468.34863281 12227.55273438 ... 10473.61132812
 11557.37890625 11364.08984375]",RH,[1.]
115825,1067,"[12540.91894531 11291.04296875 12167.31445312 ... 10762.21972656
 11692.59667969 11575.96875   ]",RH,[1.]
115825,1068,"[12820.75195312 11230.60839844 12308.79492188 ... 10803.171875
 11688.9765625  11551.91699219]",RH,[1.]
115825,1069,"[12647.59472656 11629.94335938 12500.64648438 ... 10598.75585938
 11461.63867188 11446.65429688]",RH,[1.]
115825,1070,"[12698.59570312 11987.046875   12630.8359375  ... 11234.26855469
 12065.31347656 11978.32617188]",RH,[1.]
115825,1071,"[12825.86230469 12323.67382812 12894.390625   ... 10723.62597656
 11457.296875   11491.890625  ]",RH,[1.]
115825,1072,"[12696.20507812 11850.05566406 12654.76269531 ... 10731.24121094
 11732.84667969 11479.98632812]",RH,[1.]
115825,1073,"[12699.06347656 11707.18945312 12429.19335938 ... 10647.15234375
 11518.58984375 11277.29785156]",RH,[1.]
115825,1074,"[12635.5078125  11755.75683594 12656.59472656 ... 10821.66210938
 11714.62109375 11504.43164062]",RH,[1.]
115825,1075,"[12394.94238281 11277.87402344 12171.49511719 ... 10608.70800781
 11558.7109375  11352.921875  ]",RH,[0.]
115825,1076,"[12625.14550781 11577.04394531 12325.88671875 ... 10720.87109375
 11744.39355469 11381.04394531]",RH,[0.]
115825,1077,"[12464.80859375 11466.16699219 12202.90136719 ... 10700.98046875
 11731.50097656 11210.58007812]",RH,[0.]
115825,1078,"[12774.97949219 11406.984375   12355.66601562 ... 10466.33300781
 11269.7109375  11123.21191406]",RH,[0.]
115825,1079,"[12549.68066406 11567.7734375  12319.4453125  ... 10358.05957031
 11317.84570312 11183.85351562]",RH,[1.]
115825,1080,"[12439.13964844 11045.796875   11856.03613281 ... 10690.43359375
 11530.86230469 11290.84375   ]",RH,[1.]
115825,1081,"[12481.6015625  11181.26269531 11992.12109375 ... 10899.94921875
 11583.265625   11547.38085938]",RH,[1.]
115825,1082,"[12578.39355469 11601.34765625 12513.00292969 ... 10608.86523438
 11405.48144531 11204.2421875 ]",RH,[1.]
115825,1083,"[12295.75585938 11305.25683594 12357.78417969 ... 10492.125
 11485.41699219 11274.57128906]",RH,[1.]
115825,1084,"[12020.41796875 11405.66308594 12154.421875   ... 10376.32519531
 11181.98632812 11129.05957031]",RH,[1.]
115825,1085,"[12635.87011719 11851.38085938 12757.50878906 ... 10384.734375
 11251.51855469 11380.61132812]",RH,[1.]
115825,1086,"[12952.09960938 11641.80175781 12435.79882812 ... 10509.6640625
 11578.44238281 11382.50195312]",RH,[1.]
115825,1087,"[12910.71679688 11542.81152344 12537.43945312 ... 10431.18164062
 11485.95800781 11313.06640625]",RH,[1.]
115825,1088,"[12897.640625   11753.93945312 12791.91601562 ... 10904.99707031
 11937.96777344 11758.36328125]",RH,[1.]
115825,1089,"[12591.62207031 11684.47070312 12744.40625    ... 10661.0859375
 11532.6328125  11449.87304688]",RH,[1.]
115825,1090,"[12567.54589844 11260.19433594 12351.85742188 ... 10373.07128906
 11305.62890625 11066.7265625 ]",RH,[0.]
115825,1091,"[12094.03515625 11405.140625   12190.87792969 ... 10548.58203125
 11464.37011719 11450.00878906]",RH,[1.]
115825,1092,"[12358.75195312 11573.109375   12377.48242188 ... 10429.42285156
 11275.05371094 11286.24023438]",RH,[0.]
115825,1093,"[12499.96875    11560.08105469 12429.87402344 ... 10572.29785156
 11599.18847656 11382.90429688]",RH,[1.]
115825,1094,"[12393.58398438 11442.61914062 12393.14257812 ... 10415.27246094
 11521.27148438 11288.83300781]",RH,[1.]
115825,1095,"[12410.81933594 11669.69238281 12477.61425781 ... 10542.33300781
 11421.18457031 11293.24707031]",RH,[1.]
115825,1096,"[12882.03222656 11569.37109375 12506.64746094 ... 10673.16015625
 11475.83398438 11369.5078125 ]",RH,[0.]
115825,1097,"[12575.08789062 11362.31152344 12163.25683594 ... 10552.40234375
 11488.74023438 11426.48339844]",RH,[1.]
115825,1098,"[12144.21972656 11147.91113281 12061.9609375  ... 10543.48925781
 11449.5390625  11347.70605469]",RH,[1.]
115825,1099,"[11974.31542969 11460.89746094 12007.03515625 ... 10329.42871094
 11093.578125   11105.05957031]",RH,[1.]
115825,1100,"[12622.97167969 11514.125      12370.27636719 ... 10660.00878906
 11395.39746094 11324.59472656]",RH,[1.]
115825,1101,"[12205.85546875 11273.71875    12170.06542969 ... 10427.41894531
 11462.88671875 11228.53125   ]",RH,[1.]
115825,1102,"[12090.82226562 11186.29394531 12046.62988281 ... 10679.33691406
 11731.67675781 11187.890625  ]",RH,[1.]
115825,1103,"[12913.43847656 11609.5625     12347.84570312 ... 10617.28320312
 11336.22558594 11264.203125  ]",RH,[1.]
115825,1104,"[12716.38574219 11501.60839844 12209.55957031 ... 10456.89257812
 11508.73339844 11164.37109375]",RH,[1.]
115825,1105,"[12524.234375   11313.375      12223.29492188 ... 10090.52636719
 10986.79394531 10985.52441406]",RH,[1.]
115825,1106,"[12255.16015625 11548.90039062 12432.48339844 ... 10274.11621094
 11301.88183594 10935.07421875]",RH,[0.]
115825,1107,"[12254.7109375  11369.52539062 12048.92089844 ... 10518.39941406
 11485.29003906 11149.90136719]",RH,[0.]
115825,1108,"[12661.7890625  11537.5546875  12415.26074219 ... 10235.81933594
 11209.00488281 11101.1953125 ]",RH,[0.]
115825,1109,"[12460.27148438 11737.87988281 12615.13867188 ... 10454.61230469
 11464.12402344 11275.546875  ]",RH,[0.]
115825,1110,"[12754.11132812 11610.91210938 12491.7734375  ... 10912.26953125
 11810.29003906 11700.70898438]",RH,[0.]
115825,1111,"[12983.87695312 11967.85742188 12730.4296875  ... 10758.79980469
 11572.84375    11744.47558594]",RH,[1.]
115825,1112,"[13151.83886719 12093.47460938 12757.75683594 ... 10982.66699219
 11865.04394531 11728.02734375]",RH,[1.]
115825,1113,"[12991.32617188 12072.41308594 12622.23925781 ... 10822.08691406
 11898.83105469 11702.16699219]",RH,[1.]
115825,1114,"[13145.59960938 11958.94140625 12850.546875   ... 10924.05664062
 11864.58886719 11854.34179688]",RH,[1.]
115825,1115,"[12859.51464844 11854.18359375 12652.37988281 ... 11250.625
 12047.96484375 12021.44335938]",RH,[1.]
115825,1116,"[13431.01660156 12069.87304688 12648.80371094 ... 10949.0859375
 11954.22558594 11523.57617188]",RH,[1.]
115825,1117,"[12584.47460938 11782.42871094 12610.7578125  ... 10969.86132812
 12093.890625   11824.48632812]",RH,[1.]
115825,1118,"[12600.89257812 11840.87109375 12654.5        ... 10462.82910156
 11413.06347656 11330.46582031]",RH,[1.]
115825,1119,"[12521.10449219 11645.22167969 12199.56152344 ... 10651.88183594
 11534.22265625 11368.328125  ]",RH,[1.]
115825,1120,"[12849.33886719 11223.21191406 12066.97265625 ... 10704.11132812
 11627.08886719 11612.26660156]",RH,[1.]
115825,1121,"[13115.84375    11260.43359375 12279.33203125 ... 10554.30175781
 11358.65136719 11216.71484375]",RH,[1.]
115825,1122,"[12569.71484375 11101.93164062 12297.51855469 ... 10200.23632812
 11117.70996094 11002.80859375]",RH,[1.]
115825,1123,"[12412.62109375 11270.19140625 12081.76953125 ... 10067.75976562
 11122.62792969 10927.64941406]",RH,[1.]
115825,1124,"[12546.88574219 11372.64550781 12188.25292969 ... 10420.00195312
 11392.33886719 11369.96875   ]",RH,[1.]
115825,1125,"[12622.92578125 11288.19335938 12146.765625   ... 10103.79199219
 10972.5078125  10950.19433594]",RH,[0.]
115825,1126,"[12233.44140625 11496.83105469 12278.3125     ...  9987.36328125
 11004.82226562 10940.2421875 ]",RH,[1.]
115825,1127,"[12480.66113281 11200.71484375 12011.89648438 ... 10368.828125
 11258.80566406 11100.99316406]",RH,[0.]
115825,1128,"[12631.15625    11533.40332031 12287.26855469 ... 10223.62597656
 11120.21289062 11178.92382812]",RH,[0.]
115825,1129,"[12655.71582031 11275.35058594 12082.35253906 ... 10671.27050781
 11549.5234375  11474.67773438]",RH,[0.]
115825,1130,"[12593.12792969 11715.54394531 12585.98632812 ... 10650.53222656
 11514.73632812 11360.765625  ]",RH,[1.]
115825,1131,"[12692.56054688 11490.54882812 12413.51953125 ... 10539.91796875
 11348.02050781 11464.78613281]",RH,[1.]
115825,1132,"[12669.14160156 11448.66894531 12303.3359375  ... 10777.50976562
 11580.87695312 11472.54394531]",RH,[1.]
115825,1133,"[12633.953125   11224.33691406 12132.63476562 ... 10426.47363281
 11343.61230469 11325.00292969]",RH,[1.]
115825,1134,"[12567.07617188 11325.33007812 12285.40136719 ... 10392.68847656
 11182.46777344 11297.26757812]",RH,[1.]
115825,1135,"[12828.00390625 11296.16308594 12089.78222656 ... 10455.53613281
 11456.5859375  11260.79003906]",RH,[1.]
115825,1136,"[12437.47753906 11098.24511719 12239.6328125  ... 10627.41894531
 11482.65820312 11277.69238281]",RH,[1.]
115825,1137,"[12649.52441406 11476.00390625 12488.88085938 ... 10135.71386719
 11191.96386719 11053.41113281]",RH,[1.]
115825,1138,"[12737.71875    11407.09082031 12218.05761719 ... 10549.87402344
 11315.390625   11312.86035156]",RH,[1.]
115825,1139,"[12711.16894531 11434.15039062 12220.36621094 ... 10430.91503906
 11561.17871094 11351.82128906]",RH,[1.]
115825,1140,"[12627.25097656 11280.3828125  12200.52636719 ... 10359.41699219
 11439.67480469 11262.11425781]",RH,[1.]
115825,1141,"[12241.09667969 11364.13574219 12023.78027344 ... 10327.28710938
 11168.21582031 11175.55273438]",RH,[1.]
115825,1142,"[12410.55859375 11522.86132812 12561.23046875 ... 10291.66796875
 11176.55859375 11166.40625   ]",RH,[1.]
115825,1143,"[12581.29394531 11698.19335938 12651.01757812 ... 10235.15820312
 11267.36230469 11230.42773438]",RH,[1.]
115825,1144,"[12867.10253906 11832.47167969 12656.28027344 ... 10580.18457031
 11517.22167969 11400.94140625]",RH,[1.]
115825,1145,"[12569.36621094 11363.94335938 12167.58789062 ... 10432.359375
 11564.38574219 11288.73730469]",RH,[0.]
115825,1146,"[12494.02636719 11601.94238281 12333.36328125 ... 10247.84863281
 11016.67578125 10976.17285156]",RH,[1.]
115825,1147,"[12340.50390625 11528.17773438 12481.18359375 ... 10375.52539062
 11471.921875   11232.93457031]",RH,[0.]
115825,1148,"[12463.24902344 11314.40917969 12173.55566406 ... 10591.23242188
 11562.85839844 11372.27832031]",RH,[0.]
115825,1149,"[12620.64355469 11430.19921875 12058.6640625  ... 10319.50390625
 11308.17089844 11144.8671875 ]",RH,[0.]
115825,1150,"[12764.69042969 11783.97265625 12644.39453125 ... 10730.99804688
 11604.00585938 11677.83496094]",RH,[0.]
115825,1151,"[12750.83203125 11460.10351562 12078.63085938 ... 10494.51953125
 11234.77050781 11307.52539062]",RH,[0.]
115825,1152,"[12895.80761719 11521.73046875 12384.46777344 ... 10717.65625
 11629.11132812 11698.44628906]",RH,[0.]
115825,1153,"[12533.58691406 11586.35546875 12579.91894531 ... 10354.54101562
 11562.28417969 11191.05566406]",RH,[0.]
115825,1154,"[12492.57421875 11314.70800781 12086.41992188 ... 10617.62207031
 11542.71484375 11448.80859375]",RH,[1.]
115825,1155,"[12397.26660156 11317.60351562 12136.86035156 ... 10788.609375
 11422.39648438 11604.72851562]",RH,[1.]
115825,1156,"[12775.72363281 11412.44726562 12291.71972656 ... 10705.43652344
 11554.64550781 11502.64746094]",RH,[1.]
115825,1157,"[12746.73242188 11130.34082031 12002.52636719 ... 10813.23828125
 11791.48632812 11488.57910156]",RH,[1.]
115825,1158,"[12733.01660156 11427.78320312 12376.84765625 ... 10837.42578125
 11834.51953125 11591.41015625]",RH,[1.]
115825,1159,"[12576.72167969 11340.39746094 12289.57421875 ... 10771.68164062
 11739.88671875 11527.5703125 ]",RH,[1.]
115825,1160,"[12654.89550781 11375.48339844 12270.92773438 ... 10941.40039062
 11720.50976562 11658.80859375]",RH,[1.]
115825,1161,"[12680.60644531 11201.85644531 12153.515625   ... 10787.48925781
 11738.05566406 11628.28320312]",RH,[1.]
115825,1162,"[12447.54980469 11168.74121094 12104.20019531 ... 10963.13964844
 12033.9765625  11548.41113281]",RH,[1.]
115825,1163,"[12679.85644531 11382.15332031 12422.54003906 ... 10687.19433594
 11507.67773438 11503.31347656]",RH,[1.]
115825,1164,"[12856.54589844 11570.22167969 12399.96972656 ... 10691.45605469
 11512.68261719 11407.42480469]",RH,[1.]
115825,1165,"[12617.53808594 11594.58496094 12344.71875    ... 10253.23828125
 11221.12304688 11111.68847656]",RH,[1.]
115825,1166,"[12522.62695312 11344.25488281 12062.64941406 ... 10471.62207031
 11339.68652344 11295.50878906]",RH,[1.]
115825,1167,"[12428.18847656 11644.19335938 12451.55664062 ... 10508.83105469
 11412.78515625 11246.15332031]",RH,[1.]
115825,1168,"[12705.25976562 11176.56542969 12135.75195312 ... 10215.796875
 11169.18359375 11277.59765625]",RH,[1.]
115825,1169,"[12611.83984375 11484.50976562 12259.62792969 ... 10622.28320312
 11429.84863281 11479.51269531]",RH,[1.]
115825,1170,"[13100.62207031 11191.71386719 12115.62890625 ... 10652.97851562
 11698.06445312 11354.19824219]",RH,[0.]
115825,1171,"[12861.21679688 11595.83886719 12410.078125   ... 10786.76269531
 11498.578125   11337.13378906]",RH,[0.]
115825,1172,"[12882.17675781 11367.09375    12279.15039062 ... 10533.19824219
 11435.46289062 11279.78417969]",RH,[1.]
115825,1173,"[12897.71875    11284.72753906 12204.18164062 ... 10421.24316406
 11326.42382812 11306.06542969]",RH,[1.]
115825,1174,"[12779.43261719 11412.13183594 12436.34765625 ... 10592.23828125
 11495.71582031 11441.9296875 ]",RH,[1.]
115825,1175,"[12549.62011719 11302.15527344 12042.91113281 ... 10523.28808594
 11394.50683594 11338.25683594]",RH,[1.]
115825,1176,"[12400.57910156 11332.52148438 12333.50878906 ... 10554.88964844
 11462.3515625  11281.54589844]",RH,[1.]
115825,1177,"[12884.24121094 11328.98242188 11986.80566406 ... 10721.20996094
 11702.36035156 11539.30566406]",RH,[1.]
115825,1178,"[12804.08398438 11797.08105469 12426.02636719 ... 10680.31054688
 11512.15722656 11442.38671875]",RH,[1.]
115825,1179,"[12606.33984375 11344.38769531 12244.23144531 ... 10832.15722656
 11754.953125   11532.16503906]",RH,[1.]
115825,1180,"[12624.05859375 11462.02441406 12154.6171875  ... 10539.89257812
 11507.91308594 11322.58007812]",RH,[1.]
115825,1181,"[12673.21289062 11730.87695312 12122.81542969 ... 10643.71679688
 11453.09277344 11426.21289062]",RH,[1.]
115825,1182,"[12689.84863281 11327.23339844 12090.32617188 ... 10751.08007812
 11575.58203125 11513.9609375 ]",RH,[1.]
115825,1183,"[12844.00585938 11406.39453125 12129.40722656 ... 10957.95410156
 11643.45703125 11556.75976562]",RH,[1.]
115825,1184,"[12622.37109375 11390.95996094 12094.93554688 ... 10773.93359375
 11703.17089844 11664.67773438]",RH,[1.]
115825,1185,"[12425.44238281 11527.66601562 12316.16503906 ... 10617.55859375
 11516.05175781 11406.27929688]",RH,[1.]
115825,1186,"[12922.13671875 11413.06542969 12071.59375    ... 10957.65332031
 11830.1171875  11754.015625  ]",RH,[1.]
115825,1187,"[12723.51367188 11208.91113281 12157.89453125 ... 10428.84472656
 11392.63671875 11228.01464844]",RH,[1.]
115825,1188,"[12662.37890625 11397.77636719 12134.9375     ... 10766.56445312
 11668.78808594 11518.953125  ]",RH,[1.]
115825,1189,"[12767.63183594 11348.99902344 12024.90625    ... 10678.58300781
 11561.40625    11409.85644531]",RH,[1.]
115825,1190,"[12758.88964844 11404.47265625 12261.16015625 ... 10692.54980469
 11537.88574219 11538.078125  ]",RH,[1.]
115825,1191,"[12849.09082031 11309.79589844 12136.79199219 ... 10455.66503906
 11470.53613281 11359.47851562]",RH,[1.]
115825,1192,"[12543.52929688 11677.94238281 12377.68457031 ... 10316.54296875
 11409.64257812 10930.64257812]",RH,[0.]
115825,1193,"[12113.73339844 11554.50488281 12369.23242188 ... 10284.32324219
 11123.41796875 11173.20605469]",RH,[0.]
115825,1194,"[12684.953125   11527.77050781 12359.41308594 ... 10612.6640625
 11205.38867188 11434.36328125]",RH,[0.]
115825,1195,"[12456.20605469 11533.15136719 12470.21386719 ... 10598.47558594
 11403.54882812 11533.1796875 ]",RH,[1.]
115825,1196,"[12562.63085938 11542.3046875  12298.48925781 ... 10880.83789062
 11718.55175781 11626.37304688]",RH,[1.]
115825,1197,"[12755.49316406 11644.26660156 12487.44335938 ... 10676.40234375
 11592.59472656 11396.89550781]",RH,[1.]
115825,1198,"[12702.96582031 11639.84277344 12393.52832031 ... 10612.64355469
 11637.25683594 11453.8984375 ]",RH,[1.]
115825,1199,"[12822.49511719 11671.45507812 12562.03320312 ... 10442.06347656
 11337.94238281 11313.640625  ]",RH,[1.]
115825,1200,"[12695.38476562 11591.97753906 12448.58691406 ... 10632.97265625
 11549.95605469 11389.87109375]",RH,[1.]
115825,1201,"[12615.26171875 11986.77441406 12813.77050781 ... 10844.31152344
 11761.37695312 11490.65917969]",RH,[0.]
115825,1202,"[12555.03320312 12000.29980469 12854.93164062 ... 10914.09863281
 11923.21191406 11499.34570312]",RH,[0.]
115825,1203,"[13009.54980469 11573.52539062 12452.56738281 ... 10847.87890625
 11790.953125   11671.54492188]",RH,[1.]
115825,1204,"[12775.48144531 11023.92871094 11967.4375     ... 10944.96386719
 11617.89746094 11480.83398438]",RH,[0.]
115825,1205,"[12680.70117188 11094.27636719 11910.92871094 ... 10600.13183594
 11490.984375   11328.13476562]",RH,[0.]
115825,1206,"[12551.79980469 11468.70117188 12237.73632812 ... 10336.34863281
 11262.39160156 11151.86132812]",RH,[0.]
115825,1207,"[12328.49121094 11811.76660156 12537.79101562 ... 10342.46191406
 11294.7890625  11202.8046875 ]",RH,[1.]
115825,1208,"[12393.74707031 11632.43359375 12357.56054688 ... 10207.78613281
 11181.36035156 11140.94238281]",RH,[1.]
115825,1209,"[12644.84277344 11415.96289062 12255.91015625 ... 10835.23632812
 11891.03027344 11690.72265625]",RH,[0.]
115825,1210,"[12644.52734375 11454.54589844 12264.07617188 ... 10862.18261719
 11559.90429688 11610.69140625]",RH,[1.]
115825,1211,"[12802.7109375  11582.18164062 12371.25195312 ... 10810.19335938
 11706.21484375 11523.55371094]",RH,[1.]
115825,1212,"[12580.01074219 11317.62207031 12056.82226562 ... 10737.26367188
 11624.65527344 11544.85644531]",RH,[1.]
115825,1213,"[12727.68066406 11113.00488281 12115.30566406 ... 10757.97949219
 11682.22070312 11573.56738281]",RH,[1.]
115825,1214,"[12818.25488281 11265.38378906 12106.97460938 ... 10713.64550781
 11510.6953125  11477.78613281]",RH,[0.]
115825,1215,"[12439.55078125 11313.2265625  12247.27441406 ... 10790.3671875
 11714.10351562 11436.33789062]",RH,[1.]
115825,1216,"[12823.32519531 11399.25488281 12131.9453125  ... 10688.51855469
 11535.11816406 11373.17089844]",RH,[1.]
115825,1217,"[12653.43457031 11382.31542969 12291.80859375 ... 10617.63183594
 11432.60449219 11373.13671875]",RH,[1.]
115825,1218,"[12693.7578125  11438.59277344 12324.2890625  ... 10702.17480469
 11523.61230469 11464.38085938]",RH,[0.]
115825,1219,"[12490.27050781 11225.21386719 12040.54492188 ... 10316.69433594
 11031.82128906 11151.58984375]",RH,[0.]
115825,1220,"[12182.45507812 11268.2734375  11991.86230469 ... 10489.30566406
 11240.70214844 11262.33398438]",RH,[0.]
115825,1221,"[12351.33398438 11442.14550781 12253.48242188 ... 10500.34472656
 11414.0390625  11491.68457031]",RH,[1.]
